company_name,high,low,last_price,prev_close,change,percent_gain
Alembic Pharma,856.60,841.65,854.60,846.40,8.20,0.97
IOB,35.80,35.12,35.27,34.93,0.34,0.97
Voltas,"1,310.30","1,295.00","1,297.40","1,284.90",12.50,0.97
Wipro,245.05,241.65,242.05,239.75,2.30,0.96
Eris Life,"1,444.00","1,392.60","1,397.90","1,384.80",13.10,0.95
Kajaria Ceramic,829.55,806.30,808.75,801.20,7.55,0.94
AU Small Financ,565.00,553.25,562.30,557.10,5.20,0.93
3M India,"29,665.00","29,185.00","29,275.00","29,006.30",268.70,0.93
Cipla,"1,483.00","1,467.90","1,476.70","1,463.05",13.65,0.93
Ceat,"2,885.00","2,850.40","2,858.80","2,832.50",26.30,0.93
UCO Bank,29.36,29.01,29.21,28.94,0.27,0.93
Jubilant Food,694.00,688.85,691.45,685.30,6.15,0.9
Max Financial,"1,184.40","1,161.20","1,173.70","1,163.30",10.40,0.89
Jyothy Labs,371.30,366.25,369.85,366.80,3.05,0.83
Ramco Cements,945.65,936.80,944.65,936.85,7.80,0.83
United Spirits,"1,550.80","1,480.60","1,489.10","1,476.90",12.20,0.83
HDFC Life,694.55,690.70,691.20,685.55,5.65,0.82
KPR Mill,993.95,976.55,982.70,974.85,7.85,0.81
Siemens,"2,798.00","2,741.50","2,750.00","2,727.80",22.20,0.81
Patanjali Foods,"1,913.60","1,891.00","1,901.50","1,886.35",15.15,0.8
GMR Airports,87.00,85.90,86.40,85.72,0.68,0.79
PNB Housing Fin,999.00,978.10,987.15,979.40,7.75,0.79
CRISIL,"4,259.00","4,218.10","4,248.60","4,215.85",32.75,0.78
Clean Science,"1,203.90","1,186.10","1,190.00","1,180.95",9.05,0.77
Sanofi India,"6,300.00","6,220.50","6,247.50","6,199.60",47.90,0.77
Krishna Inst.,621.85,612.95,621.40,616.75,4.65,0.75
Krishna Inst.,621.85,612.95,621.40,616.75,4.65,0.75
Astral Ltd,"1,266.50","1,245.60","1,258.20","1,248.90",9.30,0.74
ACC,"2,024.80","2,008.80","2,022.10","2,007.35",14.75,0.73
Equitas Bank,58.31,57.80,58.07,57.65,0.42,0.73
IOC,133.40,132.50,132.79,131.83,0.96,0.73
NBCC (India),90.56,89.65,89.75,89.10,0.65,0.73
Titan Company,"3,275.00","3,245.10","3,258.40","3,234.90",23.50,0.73
Avenue Supermar,"4,207.30","4,160.00","4,161.10","4,131.50",29.60,0.72
Campus Active,241.68,238.88,240.00,238.31,1.69,0.71
Emcure Pharmace,944.90,916.20,926.00,919.45,6.55,0.71
Triveni Turbine,503.85,493.50,499.15,495.80,3.35,0.68
GE Shipping,874.95,861.30,868.70,862.95,5.75,0.67
J. K. Cement,"5,097.00","4,940.10","4,989.00","4,957.45",31.55,0.64
Lemon Tree,142.00,139.85,140.65,139.75,0.90,0.64
Global Health,"1,290.90","1,269.60","1,277.80","1,269.95",7.85,0.62
Shree Cements,"31,000.00","30,155.00","30,295.00","30,107.95",187.05,0.62
AIA Engineering,"3,250.00","3,185.10","3,187.80","3,168.75",19.05,0.6
Birla Corp,"1,119.90","1,102.60","1,116.50","1,109.95",6.55,0.59
Dabur India,468.25,462.60,464.00,461.30,2.70,0.59
SBFC Finance,90.42,89.70,90.20,89.67,0.53,0.59
Apar Ind,"5,092.50","5,023.50","5,057.00","5,028.40",28.60,0.57
Route,991.45,969.60,980.85,975.40,5.45,0.56
TATA Cons. Prod,"1,111.00","1,101.50","1,104.00","1,097.90",6.10,0.56
Ambuja Cements,555.00,550.50,551.65,548.65,3.00,0.55
Inox India,"1,016.00",999.00,"1,003.20",997.75,5.45,0.55
SRF,"3,005.00","2,961.20","2,963.50","2,947.35",16.15,0.55
Easy Trip,13.23,13.10,13.15,13.08,0.07,0.54
Easy Trip,13.23,13.10,13.15,13.08,0.07,0.54
Kirloskar Oil,735.00,720.50,730.05,726.15,3.90,0.54
Federal Bank,193.00,189.50,191.45,190.44,1.01,0.53
Godrej Consumer,"1,239.00","1,228.30","1,230.00","1,223.60",6.40,0.52
Power Grid Corp,310.45,305.60,305.65,304.10,1.55,0.51
Pfizer,"4,134.90","4,050.00","4,100.50","4,080.25",20.25,0.5
Asian Paints,"2,420.00","2,401.00","2,405.40","2,393.60",11.80,0.49
Apollo Tyres,431.00,428.60,429.80,427.75,2.05,0.48
Kansai Nerolac,252.14,249.60,250.75,249.58,1.17,0.47
Page Industries,"45,375.00","44,550.00","44,690.00","44,481.40",208.60,0.47
Vardhman Text,468.45,461.55,463.20,461.10,2.10,0.46
Pidilite Ind,"2,990.00","2,962.10","2,966.10","2,952.60",13.50,0.46
CreditAccess Gr,"1,039.75","1,019.55","1,027.60","1,023.10",4.50,0.44
IDBI Bank,80.25,79.55,79.83,79.49,0.34,0.43
Ujjivan Small,40.09,39.57,39.94,39.77,0.17,0.43
Guj Amb Exports,118.00,115.40,116.30,115.81,0.49,0.42
Manappuram Fin,227.89,226.45,226.84,225.94,0.90,0.4
Whirlpool,"1,125.00","1,105.15","1,110.85","1,106.55",4.30,0.39
Aster DM Health,509.10,497.35,502.15,500.30,1.85,0.37
Bata India,"1,255.90","1,245.70","1,246.40","1,241.85",4.55,0.37
Timken,"2,495.90","2,460.00","2,483.70","2,474.60",9.10,0.37
United Brewerie,"2,039.60","1,987.70","2,027.00","2,019.50",7.50,0.37
Varun Beverages,556.00,544.05,547.65,545.75,1.90,0.35
Varun Beverages,556.00,544.05,547.65,545.75,1.90,0.35
Varun Beverages,556.00,544.05,547.65,545.75,1.90,0.35
Britannia,"5,432.00","5,350.20","5,368.30","5,350.20",18.10,0.34
Gujarat Pipavav,140.83,138.90,139.23,138.76,0.47,0.34
Bank of Baroda,236.09,232.11,233.26,232.50,0.76,0.33
Carborundum,979.50,955.20,958.30,955.35,2.95,0.31
RamkrishnaForge,751.00,736.30,739.85,737.55,2.30,0.31
Sundram,897.10,887.50,889.60,886.95,2.65,0.3
SUMITOMO,576.85,565.25,566.95,565.25,1.70,0.3
Glenmark,"1,395.70","1,378.20","1,381.90","1,378.10",3.80,0.28
Honeywell Autom,"34,500.00","34,045.00","34,110.00","34,014.65",95.35,0.28
C. E. Info Syst,"1,737.00","1,712.90","1,727.70","1,723.25",4.45,0.26
Westlife Food,720.65,709.50,710.00,708.45,1.55,0.22
JK Lakshmi Cem,800.00,790.35,790.70,788.95,1.75,0.22
Saregama India,526.00,515.75,525.15,524.05,1.10,0.21
Dr Lal PathLab,"2,730.00","2,695.60","2,705.90","2,701.80",4.10,0.15
Sun TV Network,670.00,658.35,661.10,660.10,1.00,0.15
Bayer CropScien,"4,884.00","4,832.80","4,833.10","4,826.90",6.20,0.13
ONGC,234.00,230.20,230.68,230.37,0.31,0.13
Alkem Lab,"4,914.70","4,866.80","4,892.90","4,887.45",5.45,0.11
Gujarat Gas,436.00,427.20,428.70,428.30,0.40,0.09
Kotak Mahindra,"2,147.00","2,112.70","2,113.20","2,111.20",2.00,0.09
Tata Comm,"1,586.00","1,554.60","1,565.70","1,564.25",1.45,0.09
Container Corp,689.20,680.30,685.35,684.80,0.55,0.08
HINDPETRO,386.95,382.00,382.30,382.20,0.10,0.03
